ARTIST,TECHNIQUE,SIGNATURE,CONDITION,TOTAL DIMENSIONS,YEAR,Colorfulness Score,SVD Entropy,PRICE
327,-0.122086567,1,2,-0.266145353,-0.212380445,86.05067396,6.742707434,50
368,-0.122086567,0,2,0.542991722,-0.304312169,104.8602354,4.087291993,900
342,-0.122086567,0,1,1.399619678,0.15534645,185.1447933,5.904631533,290
367,-1.295299686,0,0,0.019546641,0.706936792,183.085161,6.387498853,750
332,-0.122086567,1,0,2.983843763,0.982731964,66.6464063,4.840579974,430
271,-0.122086567,0,2,0.591976026,-0.07448286,199.0628972,5.634087349,405
321,-0.122086567,2,0,0.084211897,1.672219892,142.6806949,5.306477884,3000
328,-0.122086567,0,0,1.283729982,0.706936792,57.10835846,8.112553104,270
364,-0.122086567,0,0,1.192929809,0.201312312,142.5053981,6.187775292,610
343,-1.295299686,0,2,0.607507635,0.063414726,158.5298454,6.695573424,190
318,1.051126553,0,0,-0.044819929,0.063414726,61.24724784,4.857177638,500
390,-0.122086567,0,0,0.801055374,1.810117477,159.0596169,4.722977939,1000
343,1.637733112,0,2,0.293291244,0.063414726,201.5728963,6.681370514,170
248,-0.122086567,2,0,0.591976026,0.017448864,156.9060715,6.284561419,105
331,-0.122086567,2,0,0.591976026,0.982731964,90.15005129,6.756113728,124
368,-0.122086567,2,0,-0.632631581,0.982731964,35.58183644,5.594228909,75
331,-0.122086567,2,0,-0.100972669,-0.855902512,135.7430189,5.493895072,300
146,-0.122086567,2,2,-0.087083826,-0.396243893,19.37383562,7.321909829,40
231,-0.122086567,0,2,1.192929809,0.523073345,184.015544,4.97295653,195
392,-0.122086567,1,0,-0.546610364,0.201312312,75.22876157,7.544445905,250
392,-0.122086567,1,0,-0.546610364,0.201312312,98.7098382,7.704224251,95
274,-0.122086567,1,0,-0.584842016,-0.58010734,118.2922651,5.914034489,54
361,-0.122086567,0,0,0.638570853,-0.350278031,186.8431923,4.6547872,650
331,-0.122086567,2,0,0.017903875,-0.304312169,111.7098295,7.088873813,660
331,-0.122086567,2,0,0.017903875,-0.304312169,71.17196302,6.92775429,700
347,-1.295299686,0,2,1.446214504,0.063414726,26.25451044,2.987202342,800
390,-0.122086567,0,0,1.159477113,1.902049201,168.8853833,3.878428394,800
391,-0.122086567,1,0,-0.888455097,-0.672039064,56.43804151,7.049702955,900
373,-1.295299686,0,2,-0.501807646,1.764151616,114.8579414,5.454122384,1215
327,-0.122086567,0,2,-0.27779406,-0.212380445,118.8403341,6.973019411,800
165,-0.122086567,0,0,0.741318418,0.063414726,144.9815391,7.431485578,120
345,-0.122086567,1,0,-0.905032103,0.15534645,114.2482596,6.80769988,52
310,-0.122086567,0,0,-0.905032103,-0.855902512,133.1883231,5.892781047,160
269,-0.122086567,2,0,0.591976026,0.982731964,107.6334095,6.489748291,100
156,-0.122086567,0,0,0.741318418,0.109380588,82.50851407,6.315670894,50
152,-0.122086567,2,0,0.685315021,-0.855902512,171.2687717,7.143370594,220
328,-0.122086567,2,0,0.844065983,0.201312312,163.7437502,7.448227977,79
391,-0.122086567,2,0,-0.905032103,-0.626073202,188.0684416,6.098639057,159
154,-0.122086567,2,0,0.591976026,-0.396243893,167.1863482,7.929320349,140
58,-0.122086567,2,0,0.591976026,-0.396243893,105.1086951,6.247014488,45
389,-0.122086567,2,2,-0.259872973,-0.855902512,96.89364059,5.641551522,220
257,-0.122086567,0,0,0.514317983,-0.350278031,152.1386908,5.355666204,285
255,-0.122086567,2,0,-0.805868755,-1.637322164,88.52699121,6.066399686,90
331,-0.122086567,2,0,-0.408976416,-1.269595269,113.3177337,6.247317388,190
331,-0.122086567,2,0,-0.408976416,-1.269595269,127.8937436,5.57430596,140
331,-0.122086567,1,0,-0.795414787,-0.901868374,133.6705304,6.861322494,180
331,-0.122086567,1,0,-0.795414787,-0.901868374,123.083259,7.272403115,220
331,-0.122086567,1,0,-0.886513646,-0.58010734,95.87369619,7.215219466,195
335,-0.122086567,1,0,-0.805868755,-0.626073202,194.4173924,7.911752191,101
335,-0.122086567,1,0,-0.805868755,-0.626073202,81.75155849,7.787219842,100
335,-0.122086567,1,1,-0.133827995,-0.80993665,198.1408556,5.275710282,450
327,-0.122086567,1,2,-0.266145353,-0.212380445,181.2105956,6.592930144,25
328,-0.122086567,1,2,0.844065983,-0.258346307,68.52498018,7.514687942,75
239,-0.122086567,2,0,-0.713873842,-0.396243893,143.1333347,7.841015043,50
150,-0.122086567,0,2,0.924262847,0.523073345,199.3255672,6.808027264,85
335,-0.122086567,1,0,-0.805868755,-0.80993665,116.4819585,7.841415913,190
206,-0.122086567,2,0,-0.200136016,0.706936792,95.33538024,2.798487352,20
279,-0.122086567,2,0,0.591976026,0.017448864,97.77441939,7.616255465,150
364,-0.122086567,0,0,1.192929809,0.201312312,168.0574954,6.730942869,510
374,-0.122086567,0,2,0.591976026,1.074663687,152.4739168,7.713880634,800
335,-0.122086567,1,0,-0.900253146,-0.396243893,122.3465028,6.998113528,40
335,-1.295299686,1,0,-1.058257396,-2.234878368,34.2228516,5.859803687,280
368,-0.122086567,1,2,-1.017486923,-0.212380445,79.63280337,4.779240078,3
368,-0.122086567,0,2,0.591976026,0.063414726,123.2717499,4.869363137,1751
238,-0.122086567,0,2,1.215629852,0.063414726,114.1466753,7.212565872,395
345,-0.122086567,1,2,-0.896991508,-0.350278031,104.023781,7.627470773,180
335,-0.122086567,1,2,-0.79810295,-0.80993665,63.41595861,7.43391396,4
341,2.810946232,1,2,-0.106946364,-1.867151473,137.426697,7.443310099,20
328,-0.122086567,1,2,0.661270896,-0.626073202,123.1513476,7.663300484,1
297,-0.122086567,2,2,-0.082812634,-0.718004926,194.1637365,6.35949897,1
315,-0.122086567,2,0,0.591976026,0.063414726,130.4754568,6.806950122,420
331,-0.122086567,2,0,0.017903875,-0.304312169,114.0285149,7.043135182,350
297,-0.122086567,2,0,-0.686394842,-0.258346307,187.5039025,5.292401609,20
335,-1.295299686,2,0,-0.629794076,-0.993800097,35.77612754,8.344155161,221
274,-0.122086567,2,0,-0.873819543,-1.407492854,142.7831452,5.440722966,110
173,-0.122086567,2,0,1.192929809,0.063414726,168.0096954,4.673369975,30
74,-0.122086567,0,0,1.102129635,0.063414726,114.4194037,6.24241071,1
335,-0.122086567,1,2,-0.79810295,-0.855902512,52.22566715,7.881694824,2
315,-0.122086567,1,2,-0.986513311,-1.131697683,124.1880963,6.505303055,110
335,-0.122086567,2,0,-0.82677669,-1.637322164,185.6821997,7.212506636,450
274,-0.122086567,2,0,-0.88113732,-0.855902512,118.0850588,6.664366672,1
299,-1.295299686,0,0,1.174411352,1.258527135,43.43545332,7.983026864,390
300,-1.295299686,0,2,1.238329895,0.982731964,150.8716106,5.077925765,240
376,-1.295299686,1,2,1.08062433,0.15534645,111.4460561,5.707624212,560
299,-0.122086567,0,2,-0.632631581,1.902049201,48.83153568,6.173267431,161
289,-0.122086567,0,2,-0.304078321,-0.396243893,148.3167995,7.541130605,165
210,1.051126553,0,2,-0.393683755,0.017448864,173.9988795,5.265635102,200
319,-1.295299686,0,0,3.216817894,0.063414726,184.8345616,3.920820234,225
190,-0.122086567,1,2,-0.752702864,-0.396243893,186.1352961,7.661256056,1
159,0.464519993,0,0,-0.82677669,2.177844373,111.5213865,5.765521113,55
150,-0.122086567,0,2,-0.890695233,1.442390582,47.37612313,7.155750348,41
331,-0.122086567,1,0,-0.738186783,-0.58010734,84.72092154,6.898999244,15
331,-0.122086567,1,0,-0.738186783,-0.58010734,62.06594027,6.629883226,20
166,1.637733112,2,0,-1.04431479,-2.142946644,46.42876976,8.278302504,35
331,-0.122086567,1,0,-0.738186783,-0.58010734,56.90811567,6.316566394,25
166,1.637733112,2,0,-0.923168243,-2.326810092,51.03678375,6.505226015,70
286,-0.122086567,0,0,-0.614710494,1.350458859,143.6915393,6.575445122,100
149,-0.122086567,2,2,-0.970593412,-2.372775954,138.2036151,6.593589524,50
25,-1.295299686,0,2,1.226382504,-0.028516998,171.3094142,7.270522545,40
331,-0.122086567,1,2,-0.752702864,-0.396243893,110.1685711,6.85537825,125
166,1.637733112,2,2,-1.324385537,-2.234878368,64.59369426,4.18003242,41
63,-0.122086567,1,2,0.591976026,0.063414726,173.1117913,6.188016518,37
190,-0.122086567,2,2,-0.752702864,-0.396243893,177.7580378,8.412135585,79
182,3.397552791,1,0,-1.02913563,-0.80993665,197.4721394,6.900695208,82
63,-0.122086567,1,2,1.192929809,0.063414726,94.15055365,6.478969948,18
101,-0.122086567,2,2,-1.161303646,-0.396243893,145.3765534,6.880668696,40
190,-0.122086567,1,2,-0.752702864,-0.396243893,194.916274,7.990411844,3
365,-1.295299686,0,0,0.771186896,0.15534645,138.6069188,7.173912772,290
238,-0.122086567,0,0,1.517898852,-1.315561131,152.0443851,7.332248379,551
391,-0.122086567,0,0,-0.286157234,-0.672039064,191.2855199,7.308386779,9000
349,-1.295299686,0,0,-0.324986255,0.615005069,30.61176659,5.929939453,240
349,-1.295299686,0,0,-0.324986255,0.66097093,30.21521133,5.758774191,240
328,-0.122086567,0,0,1.283729982,0.752902654,102.5613674,7.702514962,825
364,-0.122086567,0,0,1.192929809,0.201312312,152.3573504,6.846215009,447
338,-1.295299686,1,0,2.253111443,-1.315561131,50.93832939,7.128161499,1100
333,-0.122086567,0,1,2.435458503,0.063414726,167.9137917,6.11755163,627
302,-0.708693126,0,1,-0.764052885,-0.350278031,140.8977361,3.043598585,950
328,-0.122086567,0,1,0.4904232,-0.80993665,138.9496996,6.299046059,400
376,-1.295299686,0,2,0.621844505,0.063414726,43.48658845,6.840583508,270
331,-0.122086567,2,2,0.332717635,-0.901868374,122.9165928,7.740801169,2400
286,-0.122086567,1,2,0.591976026,-0.07448286,92.64845752,7.776180454,200
349,-1.295299686,0,0,-0.324986255,0.201312312,52.76658424,7.07180477,360
356,-0.122086567,0,0,0.741318418,1.212561273,94.82980627,6.297468786,600
365,-0.122086567,0,2,0.150460181,-0.58010734,171.8756216,7.591969686,650
308,-1.295299686,0,2,-0.668473755,0.706936792,38.12383667,5.773857088,350
308,-1.295299686,0,0,-0.154735929,1.396424721,168.0348217,7.865867042,240
308,-1.295299686,0,0,-0.154735929,1.396424721,182.5975817,2.649173082,390
308,-1.295299686,0,0,-0.154735929,1.396424721,83.35635327,5.523202692,260
308,-1.295299686,0,0,0.331970923,1.672219892,114.578958,3.372885765,550
308,-1.295299686,0,0,-0.154735929,1.212561273,68.83502539,4.216902689,150
331,-0.122086567,1,0,-0.738186783,-0.58010734,111.5516727,6.862760181,121
212,-0.122086567,0,0,0.741318418,0.063414726,191.1633861,4.787764856,50
376,-1.295299686,0,0,1.238329895,-0.166414583,116.2410105,5.857021361,370
260,-0.122086567,0,0,1.517898852,0.523073345,119.5679852,8.115181297,290
372,-0.122086567,0,2,-1.336497205,-0.304312169,153.3712691,6.278873933,220
376,-1.295299686,0,0,1.255354928,0.201312312,135.3975245,5.842060787,1800
389,-0.122086567,0,1,0.731760505,-0.350278031,177.2912794,7.178727971,900
366,1.637733112,2,0,-0.955211146,-2.832434573,59.41870571,4.291826319,40
359,-0.122086567,0,2,-0.3898128,-0.947834235,103.5867814,5.25597997,561
308,-1.295299686,0,0,-0.154735929,1.396424721,43.78025635,6.231077897,150
394,-1.295299686,0,2,0.485644244,-0.258346307,81.99880981,5.857558838,4401
289,-1.295299686,0,2,1.393795325,0.063414726,52.7399134,7.057832007,225
166,1.637733112,2,0,-0.928926885,-2.142946644,108.6503999,4.169260502,20
364,-0.122086567,0,0,1.192929809,0.201312312,173.7759252,7.172956284,600
331,-0.122086567,1,0,0.392305249,-0.304312169,77.42875251,6.277826278,500
355,-0.122086567,0,2,1.924707525,0.293244035,79.62972195,7.20285342,3000
331,-0.122086567,1,2,0.691736744,-0.672039064,54.07704585,7.857269232,2200
335,-1.295299686,2,0,-0.46895232,-1.591356302,51.91190206,7.73906175,950
354,-1.295299686,0,0,0.606910266,0.017448864,63.87373358,6.371294442,610
327,-0.122086567,0,0,0.661270896,-0.120448722,16.49030477,4.548219128,1035
308,-1.295299686,0,0,-0.154735929,1.396424721,109.2329059,3.335620081,340
389,-0.122086567,0,0,0.651712983,-0.028516998,184.1168761,6.899501319,1882
370,-0.122086567,2,0,-0.344102081,-2.510673539,25.01305006,3.065816062,1001
149,-0.122086567,2,2,-1.052433043,-2.694536987,68.52319742,5.922393961,75
126,-1.295299686,0,2,2.435458503,0.982731964,134.3161186,6.393795325,80
149,-0.122086567,2,2,-1.112916711,-2.694536987,176.2390847,6.109677058,55
166,1.637733112,2,2,-0.909811059,-2.234878368,121.5723089,6.600447872,47
139,-0.122086567,2,0,-0.541234038,-0.855902512,29.70634098,3.405608554,1
191,1.051126553,1,0,-1.005390189,0.798868516,128.9014488,4.156966803,44
166,1.637733112,2,0,-1.027946864,-2.326810092,52.02271253,6.530930457,46
276,-0.122086567,1,0,-0.632631581,1.028697825,178.2629008,5.543250218,95
149,-0.122086567,2,2,-1.024954043,-2.694536987,53.11523991,5.960692743,70
101,-0.122086567,1,2,-0.489262886,-0.396243893,181.9402451,8.133411959,54
191,1.051126553,1,0,-1.005390189,1.442390582,181.6090471,4.251326565,74
117,-0.122086567,0,2,0.741318418,0.982731964,171.5886353,7.104661444,10
176,-0.122086567,0,2,0.741318418,-0.396243893,91.84178617,4.320610086,30
184,-0.122086567,0,1,-0.981495407,1.993980925,145.0245359,6.609891226,100
270,-0.122086567,0,2,1.009238667,0.063414726,58.93855162,6.967967832,86
260,-0.122086567,0,2,0.741318418,0.523073345,149.3925424,7.493427218,75
331,-0.708693126,1,2,-0.623073668,-0.442209755,86.20197396,7.43012773,75
132,-0.122086567,0,2,-0.508378712,-0.855902512,155.3879543,6.878265235,20
190,-0.122086567,1,2,-0.697147494,-0.901868374,148.8352636,7.005467648,50
358,-0.122086567,1,0,-0.725223864,-0.488175617,92.51738796,5.785466147,65
132,-0.122086567,0,2,-0.74374232,-0.901868374,133.0762397,7.005345936,15
190,-0.122086567,1,0,-0.752702864,-0.58010734,162.0593703,7.517017344,15
381,1.051126553,0,0,-1.255389352,1.442390582,137.832431,6.241956571,68
260,-0.122086567,0,0,0.741318418,0.752902654,67.73260059,7.562207066,43
190,-0.122086567,1,0,-0.752702864,-0.58010734,181.3073745,7.531062687,1
310,1.051126553,1,2,-0.913992646,-0.028516998,125.8669754,6.567216561,155
138,-0.122086567,0,2,0.741318418,0.982731964,170.3470041,6.072186342,95
260,-0.122086567,0,0,0.741318418,0.752902654,193.0081131,7.923803735,80
318,-0.122086567,0,2,-1.259027333,0.523073345,61.40545174,2.933389851,130
260,-0.122086567,0,0,0.741318418,0.752902654,194.0533202,7.8086486,45
60,-0.122086567,0,2,-1.207301102,0.523073345,146.66635,7.163125843,24
331,-0.122086567,2,2,-0.501807646,-0.855902512,193.5529847,5.960689161,110
179,-0.122086567,2,2,0.12005407,1.442390582,138.6499979,3.913289009,120
85,-1.295299686,0,2,0.591976026,-1.315561131,193.9298262,4.873940787,53
24,-0.122086567,2,0,0.139169896,-0.396243893,110.6624598,6.682290025,80
331,-0.122086567,1,0,-0.752702864,-0.58010734,53.01428149,6.457491764,110
85,-1.295299686,0,2,0.591976026,-1.315561131,194.2198552,5.272362793,47
166,1.637733112,2,0,-0.923168243,-2.142946644,36.09711581,6.33240092,58
185,-0.122086567,0,2,-0.632631581,-1.315561131,42.33425127,6.411249255,120
331,-0.122086567,1,0,-0.738186783,-0.58010734,108.1597286,7.122933511,26
355,-0.122086567,1,0,-0.88113732,-0.07448286,135.3959524,6.575681326,100
331,-0.122086567,1,0,-0.738186783,-0.58010734,142.8674319,7.922623077,85
331,-0.122086567,1,0,-0.738186783,-0.58010734,120.2272754,7.357015827,45
299,-0.122086567,0,2,0.741318418,0.523073345,63.77257239,7.077010306,220
355,-0.122086567,2,2,-0.412799581,0.017448864,188.7273344,7.278288508,15
120,-0.122086567,1,2,-0.650552668,-0.534141479,75.69070183,8.067921603,55
191,1.051126553,1,0,-1.005390189,2.177844373,139.9987147,6.211829329,57
191,1.051126553,1,0,-1.005390189,1.074663687,141.8295411,4.615942378,45
144,2.224339672,1,2,-0.154735929,-0.488175617,38.87808706,3.733989562,46
191,1.051126553,1,0,-0.942069016,1.902049201,188.0174976,6.79901312,35
191,1.051126553,1,0,-1.005390189,0.798868516,116.4571842,4.448450665,50
87,-0.122086567,0,2,1.159477113,0.063414726,112.548544,5.573645951,94
382,1.051126553,1,0,-0.948042711,0.982731964,116.6267047,4.538485886,35
268,-0.122086567,0,0,-0.713873842,1.948015063,95.20036123,6.535039066,45
382,1.051126553,1,0,-0.948042711,0.982731964,178.0070827,5.037653383,111
69,-0.122086567,0,0,0.801055374,1.534322306,140.7733222,5.882803402,25
166,1.637733112,2,2,-0.909811059,-2.234878368,83.54785581,6.918717943,100
286,-0.122086567,1,0,0.191738418,1.304492997,111.5605324,5.465496073,101
266,-0.122086567,0,2,1.048963743,0.063414726,130.0637394,5.482013145,2602
104,3.397552791,2,2,-0.905032103,0.017448864,60.36457708,7.429026444,125
294,-0.122086567,0,0,-0.82677669,1.396424721,134.5308677,6.429528033,150
289,-0.122086567,0,0,0.726384179,0.293244035,95.62591309,6.429051351,225
240,-0.122086567,2,2,-0.553480114,-0.855902512,24.94968771,3.277500529,125
321,-0.122086567,1,2,0.970702357,0.063414726,66.40868391,5.077257408,150
191,1.051126553,0,0,-0.886513646,0.798868516,115.4706749,4.756326717,70
382,1.051126553,0,2,1.810012569,0.89080024,111.4866326,6.237324004,95
286,-0.122086567,1,0,0.263422766,1.396424721,140.7922236,7.282990301,240
139,-0.122086567,2,2,-0.768831842,0.063414726,177.9645568,6.845436946,10
338,-0.122086567,2,2,0.403655271,-1.821185611,55.44169662,7.591794461,100
355,-0.122086567,2,0,0.155896244,0.063414726,191.0541254,7.088738663,50
331,-0.122086567,1,0,-0.864112287,-0.396243893,190.0496108,7.575736012,61
154,-0.122086567,2,0,-0.713873842,-0.396243893,63.23328065,7.066533055,225
302,2.810946232,1,2,-0.892218525,-0.718004926,69.23145871,3.150951876,250
328,-0.122086567,2,0,0.887076591,-0.396243893,152.2783585,7.613051014,51
287,-0.122086567,1,2,-1.060049505,-0.442209755,162.1480864,6.310700942,160
368,-0.122086567,2,2,-0.672057972,0.063414726,185.7880762,5.377356827,110
139,-0.122086567,2,0,-0.422954864,0.063414726,193.2166378,7.292354216,30
139,-0.122086567,2,0,-0.713873842,-0.396243893,84.5632844,6.640317027,70
335,-0.122086567,1,2,-0.829763537,0.063414726,113.7822752,7.934425045,65
240,-0.122086567,2,0,-0.713873842,0.063414726,194.6942786,6.783740953,50
269,-0.122086567,2,2,-0.232393973,0.063414726,170.4615861,8.025552587,60
218,-0.122086567,2,2,-0.797505581,-0.396243893,190.7431132,6.697010899,50
361,-0.122086567,1,0,-0.81184245,-0.396243893,131.8460426,7.940611805,70
355,-0.122086567,2,2,-0.871579407,0.063414726,179.6097433,7.619455412,100
331,-0.122086567,2,0,-0.408617994,1.442390582,186.5652924,6.652255608,50
355,2.224339672,2,2,0.256254331,0.063414726,159.8784953,7.467337032,120
355,-0.122086567,2,0,-0.871579407,0.063414726,149.6958894,7.452938915,71
286,-0.122086567,1,2,0.166648896,1.580288168,154.544317,7.732819746,104
305,-0.122086567,1,2,0.071069766,-0.442209755,58.21595855,7.218266133,50
238,-0.122086567,0,2,0.661270896,0.063414726,79.00982573,7.450727914,100
331,-0.122086567,2,0,0.084211897,0.063414726,176.0027603,7.353915993,280
331,-0.708693126,1,0,-0.994637537,1.442390582,176.5551375,7.265032517,80
213,2.224339672,1,0,0.741318418,0.063414726,86.95540737,8.055091845,1
331,-0.708693126,1,0,-0.849476733,0.063414726,163.417137,7.506034513,1
152,-0.122086567,2,0,-0.154735929,0.063414726,186.9317141,6.436079637,1
19,-0.122086567,1,0,-1.038842885,0.063414726,96.80866246,6.565509801,40
347,-0.122086567,2,0,0.084211897,0.063414726,186.5722752,6.6732466,58
152,-0.122086567,2,0,-0.909811059,-0.396243893,174.7002969,6.638694614,10
297,-0.122086567,2,0,-1.077074537,0.523073345,192.5007874,6.172008873,1
152,-0.122086567,2,0,-0.154735929,0.063414726,182.7607299,6.872048691,1
331,-0.122086567,1,0,-0.34589419,0.523073345,165.4722542,7.248908716,3
64,-0.122086567,2,0,-0.154735929,-0.396243893,174.5461657,7.254443579,50
331,-0.122086567,2,0,-0.976119081,-0.396243893,189.8958669,5.831758594,1
331,-0.122086567,2,2,-0.976119081,-0.396243893,179.2417024,6.130714358,150
328,-0.122086567,2,2,-0.008977756,-0.396243893,188.3740602,7.401756266,1
168,-1.295299686,1,0,-1.020324429,0.063414726,199.7470572,6.276860399,20
168,-0.122086567,1,2,0.502370592,-0.396243893,193.6858932,7.007450982,60
315,-0.122086567,2,0,-0.632631581,-0.396243893,168.4559071,6.655137405,113
331,-0.122086567,2,0,1.087792765,-0.396243893,181.7558322,7.156474529,310
274,-0.122086567,2,2,-0.527494538,0.523073345,193.6843509,6.297762926,3
310,2.224339672,1,2,0.729968396,0.017448864,179.2846145,7.79336864,60
310,1.637733112,1,0,0.729968396,0.063414726,164.1408453,5.813999583,70
310,2.224339672,1,0,0.729968396,0.017448864,145.8875913,6.817719115,65
358,-0.122086567,2,2,0.908581896,-0.396243893,123.3213473,7.926942528,100
335,-0.122086567,1,0,-0.078272625,-0.396243893,186.6134434,7.70304199,150
64,-0.122086567,2,0,-0.100375299,0.523073345,189.8454583,7.26133113,75
328,-0.122086567,2,0,1.192929809,0.063414726,96.64396071,7.44578406,100
331,-0.122086567,2,0,0.591976026,1.442390582,190.7640813,6.625976094,170
355,-0.122086567,2,0,-0.412799581,-0.396243893,137.875768,7.636596608,80
331,-0.122086567,2,0,-0.192967581,0.523073345,170.604206,6.746777062,60
331,-0.122086567,2,0,-0.154735929,0.982731964,120.1303825,7.122146563,60
287,-0.122086567,1,0,0.406791461,-0.396243893,157.3258943,3.863498782,15
335,-0.122086567,1,0,-0.460589146,-0.028516998,189.4531715,7.867057777,2
331,-0.122086567,2,2,-0.184604408,0.982731964,79.51620335,6.800135047,35
355,-0.122086567,2,0,0.77955007,0.523073345,185.0725536,6.283769243,100
101,-0.122086567,2,0,-1.115903559,0.063414726,95.37350035,6.667830986,1
103,-0.122086567,0,0,0.055538157,-0.396243893,155.1543173,5.540832385,77
321,-0.122086567,0,1,-0.560947233,1.442390582,185.5120121,5.72723889,54
101,-0.122086567,2,2,-1.048400798,-0.396243893,130.0166721,6.24871888,40
139,-0.122086567,2,0,-0.871579407,-0.396243893,183.8955328,6.928382247,50
190,-0.122086567,2,0,0.503565331,0.982731964,185.3535011,6.935818877,130
335,2.224339672,2,0,-0.423552233,1.902049201,187.2545201,7.380721065,40
331,-0.122086567,2,2,0.569873353,0.982731964,150.9941991,6.477880816,95
139,-0.122086567,2,0,-0.713873842,-0.396243893,178.1468664,6.684400834,75
274,-0.122086567,2,0,-0.608736798,0.982731964,179.6727709,6.082730667,120
355,-0.122086567,2,0,-0.521520842,0.523073345,188.446067,5.05202787,75
120,-0.122086567,2,0,-0.890695233,0.982731964,138.1453883,8.027580337,50
54,-1.295299686,0,0,0.741318418,0.66097093,98.48855101,5.37911211,55
194,-0.122086567,0,2,0.741318418,-0.396243893,30.50586411,6.840639198,7
300,-1.295299686,0,2,1.283729982,0.982731964,130.0314339,6.56031319,150
355,-0.122086567,2,0,0.66963407,0.523073345,172.8245219,6.713308015,75
374,-0.122086567,0,0,-0.40144956,0.982731964,103.6301465,8.22570527,150
355,-0.122086567,2,2,-0.871579407,-0.396243893,124.1987812,7.349782964,45
333,-0.122086567,2,0,-0.396073233,0.523073345,111.4877503,6.424275362,15
139,-0.122086567,2,2,-0.626657885,0.063414726,186.9466231,7.568119607,1
139,-0.122086567,2,0,-0.713873842,-0.396243893,180.3856307,5.517833707,60
139,-0.122086567,2,0,-0.44266806,0.523073345,135.0068126,7.656954277,100
274,-0.122086567,2,2,-0.793323994,-0.396243893,160.6186589,7.104084352,3
103,-0.122086567,0,0,-0.501807646,0.063414726,123.1016119,6.072848058,36
376,-1.295299686,0,2,0.741318418,-0.442209755,195.7592093,6.064904682,150
298,-1.295299686,0,2,0.569873353,-0.626073202,110.4561973,5.605930329,202
331,-0.122086567,2,2,-0.876358363,-0.855902512,194.0228319,6.248350831,120
220,-0.122086567,1,2,-0.937290059,0.063414726,175.0012562,6.843143705,1
355,-0.122086567,2,0,-0.274209842,0.063414726,193.770714,7.490985608,85
286,-0.122086567,0,0,0.591976026,1.258527135,102.125803,7.093487789,225
286,-0.122086567,1,0,1.159477113,1.350458859,174.4057775,6.366445464,135
274,-0.122086567,2,0,-0.937290059,-0.396243893,176.8886497,6.094705847,40
180,-0.122086567,0,2,0.591976026,0.523073345,183.6837479,5.932619961,260
3,-1.295299686,2,2,0.520620232,-0.396243893,85.06603827,4.794690272,1
286,-0.122086567,1,2,0.844065983,1.350458859,147.6904551,6.834532125,175
190,-0.122086567,2,0,0.591976026,1.442390582,75.07025189,5.847211736,53
190,-0.122086567,2,0,0.591976026,1.442390582,70.96659682,6.64568182,105
106,-0.122086567,0,2,-0.55198669,0.982731964,148.1250675,7.293197814,85
106,-0.122086567,0,2,-1.085437711,0.982731964,154.0598427,5.410924481,55
103,2.224339672,2,0,-0.403241668,0.293244035,39.86920243,7.170891047,74
190,-0.122086567,2,0,0.591976026,1.442390582,61.27609256,5.983255912,37
103,2.224339672,2,0,-0.403241668,0.293244035,32.00395395,6.449251131,65
59,-0.122086567,0,0,1.192929809,0.523073345,194.5206461,6.893669023,25
72,-0.122086567,0,2,-0.032872538,-0.07448286,106.6517876,5.147490143,60
227,-0.122086567,0,0,0.741318418,2.131878511,194.28934,7.219127772,220
141,-0.122086567,0,0,2.832111894,1.672219892,122.4867977,6.475441369,100
49,-0.122086567,0,2,1.192929809,0.293244035,177.4598019,7.36201979,36
341,-0.122086567,2,2,1.950991786,1.442390582,75.06475304,5.933863344,1
149,-0.122086567,2,2,-0.658915842,-3.200161468,45.80710392,7.587192631,70
331,-0.122086567,1,0,-0.738186783,-0.58010734,58.27330523,5.39636018,29
331,-0.122086567,1,0,-0.738186783,-0.58010734,61.63933396,7.151899975,30
103,-0.122086567,0,0,-1.341402445,-0.304312169,148.404852,4.34962698,72
196,-0.122086567,2,0,2.198900155,1.442390582,141.4923189,7.524004096,1
212,-0.122086567,0,0,0.741318418,0.063414726,189.8612255,4.439181367,50
86,-0.122086567,2,0,-0.988215814,0.431141621,45.30507003,7.166946228,55
331,-0.122086567,1,2,-0.752702864,-0.534141479,156.7588042,7.371097187,58
212,-1.295299686,0,2,1.081819069,0.063414726,42.3714178,5.585807159,50
166,1.637733112,2,0,-0.928926885,-2.326810092,97.74689127,4.655675989,140
205,-0.122086567,0,2,0.741318418,0.523073345,113.9461392,7.025992568,56
318,0.464519993,1,0,-0.698939603,-2.786468711,53.09335883,5.176019946,350
163,1.637733112,2,0,-0.862021494,-1.085731821,191.5362776,5.231531919,50
80,-0.122086567,2,2,1.13558233,-0.442209755,129.4701063,7.351256304,71
163,-0.122086567,2,0,0.562107548,1.534322306,98.88906531,6.839919643,27
286,-0.122086567,0,0,-0.81184245,1.442390582,149.0810227,5.015825819,160
166,1.637733112,2,0,-0.928926885,-2.142946644,119.9302649,3.810851511,112
166,1.637733112,2,0,-0.928926885,-2.142946644,96.0192979,4.138370728,50
353,-1.295299686,0,0,-0.166683321,1.672219892,36.67943344,4.593956284,105
72,-0.122086567,0,2,0.993408374,0.109380588,161.2231254,4.999560748,130
191,1.051126553,1,0,-1.005390189,1.442390582,170.3402181,4.228210272,93
149,-0.122086567,2,0,-0.686394842,-3.384024915,30.44090055,6.907888857,55
